row_idx_in_train,smiles,solvent,peakwavs_max
2696,O=[N+]([O-])c1ccc([N+]2=Cc3cccn3[B-]2(c2ccccc2)c2ccccc2)cc1,C1CCOC1,420.33898305084745
1756,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(C)c1,CS(C)=O,559.0
2528,Fc1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,332.0
194,O=C(O)c1cc(N=C=S)ccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,O,532.0
240,CCNc1cc2oc3c/c(=[NH+]/CC)c(C)cc-3c(-c3ccccc3C(=O)[O-])c2cc1C,O,521.0
2788,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CC#N,395.0
2007,[NH2+]=C1c2cccn2[B-](F)(F)n2cccc21,CO,399.0
2028,CN(C)c1cccc2c(S(=O)(=O)NCC(=O)O)cccc12,C1COCCO1,262.0
1874,COc1ccccc1-c1c2c([o+]c3c1CCCc1cc(N)ccc1-3)-c1ccc(N)cc1CCC2,CCO,597.0
1910,CCN1c2cc3c(cc2C(C)=CC1(C)C)C(c1ccccc1C(=O)[O-])=c1cc2c(cc1C3(C)C)=[N+](CC)CCC2,CCO,653.0
2566,Cc1ccccc1C1=c2cc3c(cc2[Si](C)(C)c2cc4c(cc21)CCCN4C)=[N+](C)CCC3,O,674.0
2591,COc1cccc(-c2oc3cccc4[n+]3c2-c2ccccc2-4)c1,ClCCl,376.0
535,COc1ccccc1-c1cc2c(o1)=CC1=Cc3cc4oc(-c5ccccc5OC)cc4n3[B-](F)(F)[N+]=21,ClC(Cl)Cl,671.0
2977,CCn1c2ccccc2c2cc(/C=C/C3=C(S(=O)(=O)c4ccccc4)C(=C(C#N)C#N)OC3(C)C)ccc21,C1CCOC1,498.0
457,C1=CCC2C=c3ccccc3=C(c3oc4cccc5[n+]4c3-c3ccccc3-5)C2=C1,ClCCl,411.0
266,O=C(Cc1ccc2ccc3cccc4ccc1c2c34)OC1C(=O)C=CC1=O,CO,340.0
2969,Nc1ccc2c(-c3cc4ccccc4c4ccccc34)c3ccc(=[NH2+])cc-3oc2c1,O,525.0
102,CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,ClC(Cl)Cl,686.0
1640,COc1ccc2c(c1)oc1c3cccc4c3c(cc21)C(=O)N(c1c(C)cccc1C)C4=O,ClCCl,361.0
2111,COC(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1ccc1cccc(N)c21)CCC[N+]=4CCC3,O,601.0
2389,CCC1=[N+]2C(=C3c4cc(I)c(CC)n4[B-](F)(F)[n+]4c3n(c3ccccc34)[B-]2(F)F)C=C1I,ClCCl,634.0
1427,CC1=CC(C)(C)Nc2ccc3c(-c4ccccc4)c4ccc(=[NH2+])cc-4oc3c21,O,535.0
1618,CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,ClCCl,399.0
2813,COC(=O)c1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)c1c3ccc(OC)cc3c(-c3ccccc3)c(-c3ccccc3)[n+]21,ClCCl,448.0
270,c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,CC#N,320.0
2387,CC#C[B-]1(C#CC)n2c3[n+](c4ccccc42)[B-](C#CC)(C#CC)n2c(cc(I)c2CC)C3=C2C=C(I)C(CC)=[N+]21,ClCCl,594.0
568,CCN(CC)c1ccc(/C=C/C2=[O+][B-](F)(F)Oc3c2c(=O)oc2cc(N(CC)CC)ccc32)cc1,Cc1ccccc1,567.0
1110,F[B-]1(F)n2c(ccc2-n2cccn2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=C2C=CC(n3cccn3)=[N+]21,ClCCl,571.0
298,CCOC(=O)c1ccccc1N1CCC1,ClCCl,331.0
582,O=Cc1c2ccccc2n2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c12,CC#N,410.0
3010,C1=Cc2ccc3c4c2N(CCN4B(c2ccccc2)C=C3)B1c1ccccc1,ClCCl,307.0
2468,CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,Cc1ccccc1,469.0
2991,CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/C=C/c3ccccc3)n1[B-]2(F)F,CO,577.0
2114,CN(C)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3n(C)c2c1,O,485.0
184,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,CCO,525.0
1242,c1ccc(-c2nnc3ccccn23)nc1,ClCCl,309.0
1432,COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3c4c(ccc23)NC(C)(C)C=C4C)cc1,O,535.0
411,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCCCC1,534.0
139,O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,C1CCOC1,372.0
2738,CCCCCCC1(CCCCCC)c2cc(C#Cc3ccc(C4=[N+]5C(=Nc6c(-c7ccccc7)cc(-c7ccc(C#Cc8ccc9c(c8)C(CCCCCC)(CCCCCC)c8cc([N+](=O)[O-])ccc8-9)cc7)n6[B-]5(F)F)C(c5ccccc5)=C4)cc3)ccc2-c2ccc([N+](=O)[O-])cc21,ClCCl,694.0
1690,Cc1cc(/C=C/c2ccc(O)c([N+](=O)[O-])c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,561.0
1226,CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCNC(=O)OC(C)(C)C,O,458.0
246,CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3c(C)noc3C)n1[B-]2(F)F,CO,552.0
2883,Cc1cc(/C=C/c2ccc(OCc3ccccc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,564.0
691,CN(C)c1ccc2cc3c(cc2c1)C(=O)CC3,ClCCl,425.0
1694,Cc1cc(/C=C/c2ccc(OC(F)(F)F)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,563.0
2844,Clc1ccc(-c2cnn(-c3ccc(Cl)cc3)n2)cc1,CO,283.0
2424,CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,622.0
1273,O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)o1,ClCCl,478.0
370,CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3c([o+]c2c1)-c1cc(O)ccc1C3,O,545.0
1078,CCN(CC)c1nc(-c2ccccc2)c(-c2ccc([N+](=O)[O-])s2)s1,CC#N,487.0
1915,CCOc1ccc(-[n+]2nc3c(-c4ccccc4)cc(OCC)cc3c3ccccc32)cc1,ClCCl,443.0
63,CCCCc1coc2cc(O)c(OC)cc2c1=O,O,345.0
572,CCN(CC)c1ccc(/C=C/C2=[O+][B-](F)(F)Oc3c2c(=O)oc2cc(N(CC)CC)ccc32)cc1,C1CCCCC1,542.0
1952,CSc1cccc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)c1,CC#N,434.0
